META,FOTO_NR,BEZEICHNUNG,WERK,INVNR,PERSON,ZEIT,BEMERKUNG,ORT,X,NUMMER
,3094,Les Origines de La Renaissance en France,Sd,Sonderdruck Karton I,,,,,,
,3095,Bulletin des Musees (Revue Mensuelle de la Direction des Beaux-Arts),Sd,Sonderdruck Karton I,,,,,,
,3096,Bulletin des Musees (Revue Mensuelle de la Direction des Beaux-Arts),Sd,Sonderdruck Karton I,,,,,,
,3097,Bulletin des Musees (Revue Mensuelle de la Direction des Beaux-Arts),Sd,Sonderdruck Karton I,,,,,,
,3098,Bulletin des Musees (Revue Mensuelle de la Direction des Beaux-Arts),Sd,Sonderdruck Karton I,,,,,,
,3099,Jean Bullant (Ou de Son Ecole),Sd,Sonderdruck Karton I,,,"keine Maginalen, Widmung",,,
,3100,Jean Bullant (Ou de Son Ecole),Sd,Sonderdruck Karton I,,,"keine Maginalen, Widmung",,,
,3101,Germain Pilon et le Tombeau de Birague (par devant notaires par Louis Courajod),Sd,4344,,,Maginalen   Zeichnungen,,,
,3102,Germain Pilon et le Tombeau de Birague (par devant notaires par Louis Courajod),Sd,4344,,,Maginalen   Zeichnungen,,,
,3103,La Part de L’Art Italien (par Louis Courajod),Sd,4344,,,,,,
,3104,La Part de L’Art Italien (par Louis Courajod),Sd,4344,,,,,,
,3105,La Part de L’Art Italien (par Louis Courajod),Sd,4344,,,,,,
,3106,La Part de L’Art Italien (par Louis Courajod),Sd,4344,,,,,,
,3107,über Henri Delaborde,Sd,Sonderdruck Karton I,,,Widmung und Anstreichungen,,,
,3108,Lari Artistici,Sd,Sonderdruck Karton I,,,gesamt Geymüller gewidmet,,,
,3109,Lari Artistici,Sd,Sonderdruck Karton I,,,gesamt Geymüller gewidmet,,,
,3110,Origines de L’Art Gothique (Ecole du Louvre),Sd,Sonderdruck Karton I,,,eingelegte Notizen,,,
,3111,Origines de L’Art Gothique (Ecole du Louvre),Sd,Sonderdruck Karton I,,,eingelegte Notizen,,,
,3112,Origines de L’Art Gothique (Ecole du Louvre),Sd,Sonderdruck Karton I,,,eingelegte Notizen,,,
,3113,Origines de L’Art Gothique (Ecole du Louvre),Sd,Sonderdruck Karton I,,,eingelegte Notizen,,,
,3114,Salle des Caryatides (au Musee du Louvre) par Louis Courajod ,Sd,Sonderdruck Karton I,,,Anstreichungen,,,
,3115,Salle des Caryatides (au Musee du Louvre) par Louis Courajod ,Sd,Sonderdruck Karton I,,,Anstreichungen,,,
,3116,Salle des Caryatides (au Musee du Louvre) par Louis Courajod ,Sd,Sonderdruck Karton I,,,Anstreichungen,,,
,3117,Louis Courajod (1841-1896),Sd,Sonderdruck Karton I,,,Anstreichungen,,,
,3118,Une Visite a L’Hotel d’Alluya (Blois),Sd,Sonderdruck Karton I,,,Widmung und Anstreichungen,,,
,3119,Les Vitraux de L’Eglise de Blenod-Les-Toul par l’abbe M. Demange,Sd,4344,,,,,,
,3120,Les Vitraux de L’Eglise de Blenod-Les-Toul par l’abbe M. Demange,Sd,4344,,,,,,
,3121,Les Vitraux de L’Eglise de Blenod-Les-Toul par l’abbe M. Demange,Sd,4344,,,,,,
,3122,La Sculpture Francaise avant La Renaissance Classique,Sd,4344,,,reiche Maginalien,,,
,3123,La Sculpture Francaise avant La Renaissance Classique,Sd,4344,,,reiche Maginalien,,,
,3124,La Sculpture Francaise avant La Renaissance Classique,Sd,4344,,,reiche Maginalien,,,
,3125,La Sculpture Francaise avant La Renaissance Classique,Sd,4344,,,reiche Maginalien,,,
,3126,La Sculpture Francaise avant La Renaissance Classique,Sd,4344,,,reiche Maginalien,,,
,3127,Le Cardinal de Ferrare en France par Louis Dimier,Sd,Sonderdruck Karton I,,,Widmung,,,
,3128,Le Cardinal de Ferrare en France par Louis Dimier,Sd,Sonderdruck Karton I,,,Widmung,,,
,3129,Benvenuto Celini a la cour de France,Sd,4344,,,Maginalien,,,
,3130,Benvenuto Celini a la cour de France,Sd,4344,,,Maginalien,,,
,3131,Elogio di Baldessarre Peruzzi,Sd,4344,,,Widmung und Anstreichungen,,,
,3132,Notice es Dessins de Felix-Jacques Duban,Sd,Sonderdruck Karton I,,,Zeichnungen,,,
,3133,Notice es Dessins de Felix-Jacques Duban,Sd,Sonderdruck Karton I,,,Zeichnungen,,,
,3134,Comparative Architecture,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3135,Comparative Architecture,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3136,Comparative Architecture,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3137,Primitive Architcture,Sd,Sonderdruck Karton I,,,Widmung,,,
,3138,The Element of Primitive Architecture,Sd,Sonderdruck Karton I,,,Widmung und Anstreichungen,,,
,3139,The Element of Primitive Architecture,Sd,Sonderdruck Karton I,,,Widmung und Anstreichungen,,,
,3140,Il Brunelleschi e l’Architettura Classica,Sd,Sonderdruck Karton I,,,,,,
,3141,Il Brunelleschi e l’Architettura Classica,Sd,Sonderdruck Karton I,,,,,,
,3142,Vertical Curves and other architectural Refinements,Sd,Sonderdruck Karton I,,,Widmung ,,,
,3143,Vertical Curves and other architectural Refinements,Sd,Sonderdruck Karton I,,,Widmung ,,,
,3144,Vertical Curves and other architectural Refinements,Sd,Sonderdruck Karton I,,,Widmung ,,,
,3145,Vertical Curves and other architectural Refinements,Sd,Sonderdruck Karton I,,,Widmung ,,,
,3146,Vertical Curves and other architectural Refinements,Sd,Sonderdruck Karton I,,,Widmung ,,,
,3147,Vertical Curves and other architectural Refinements,Sd,Sonderdruck Karton I,,,Widmung ,,,
,3148,Raffinements Architecturaux par William H. Goodyear,Sd,Sonderdruck Karton I,,,,,,
,3149,Raffinements Architecturaux par William H. Goodyear,Sd,Sonderdruck Karton I,,,,,,
,3150,Paul Robert,Sd,Sonderdruck Karton I,,,Widmung   Anstreichungen,,,
,3151,Paul Robert,Sd,Sonderdruck Karton I,,,Widmung   Anstreichungen,,,
,3152,Paul Robert,Sd,Sonderdruck Karton I,,,Widmung   Anstreichungen,,,
,3153,Paul Robert,Sd,Sonderdruck Karton I,,,Widmung   Anstreichungen,,,
,3154,Michelangelos Statue des Denkers über den Medici-Gräbern in San Lorenzo,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3155,Michelangelos Statue des Denkers über den Medici-Gräbern in San Lorenzo,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3156,Il Pergamo di Donatello pel Duomo di Prato,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3157,Il Pergamo di Donatello pel Duomo di Prato,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3158,Il Pergamo di Donatello pel Duomo di Prato,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3159,Il Pergamo di Donatello pel Duomo di Prato,Sd,Sonderdruck Karton I,,,Maginalien,,,
,3160,"Promenades Neuchateloises en France, Coulommiers",Sd,4344,,,,,,
,3161,"Promenades Neuchateloises en France, Coulommiers",Sd,4344,,,,,,
,3162,"Promenades Neuchateloises en France, Coulommiers",Sd,4344,,,,,,
,3163,"Über die Bedachung der Vierungskuppel, Münster zu Strassburg",Sd,Sonderdruck Karton II,,,mit Original Fotos (eingeklebt) und Anstreichungen,,,
,3164,"Über die Bedachung der Vierungskuppel, Münster zu Strassburg",Sd,Sonderdruck Karton II,,,mit Original Fotos (eingeklebt) und Anstreichungen,,,
,3165,Etude Archeologique sur L’Eglise Saint-Pierre d’Aulnay,Sd,4344,,,mit Drucken,,,
,3166,Etude Archeologique sur L’Eglise Saint-Pierre d’Aulnay,Sd,4344,,,mit Drucken,,,
,3167,Etude Archeologique sur L’Eglise Saint-Pierre d’Aulnay,Sd,4344,,,mit Drucken,,,
,3168,Historische Zeitschrift (zur Gr. Kulturgeschichte),Sd,Sonderdruck Karton II,,,,,,
,3169,Historische Zeitschrift (zur Gr. Kulturgeschichte),Sd,Sonderdruck Karton II,,,,,,
,3170,Historische Zeitschrift (zur Gr. Kulturgeschichte),Sd,Sonderdruck Karton II,,,,,,
,3171,Meissonier ,Sd,Sonderdruck Karton II,,,,,,
,3172,Meissonier ,Sd,Sonderdruck Karton II,,,,,,
,3173,Meissonier ,Sd,Sonderdruck Karton II,,,,,,
,3174,Meissonier ,Sd,Sonderdruck Karton II,,,,,,
,3175,Meissonier ,Sd,Sonderdruck Karton II,,,,,,
,3176,Meissonier ,Sd,Sonderdruck Karton II,,,,,,
,3177,Leonard de Vinci,Sd,4344,,,Widmung,,,
,3178,La Chiesa di Santa Maria della Fontana in Milano,Sd,4344,,,Widmung,,,
,3179,Leonard de Vinci Savant,Sd,Sonderdruck Karton II,,,,,,
,3180,Ricordi in Firenze A Leonardo e a Paolo Toscanelli,Sd,4344,,,,,,
,3181,Bartolomeo Gadio - Architetto militare Cremonese,Sd,Sonderdruck Karton II,,,,,,
,3182,Bartolomeo Gadio - Architetto militare Cremonese,Sd,Sonderdruck Karton II,,,,,,
,3183,Bartolomeo Gadio - Architetto militare Cremonese,Sd,Sonderdruck Karton II,,,,,,
,3184,Bartolomeo Gadio - Architetto militare Cremonese,Sd,Sonderdruck Karton II,,,,,,
,3185,Bartolomeo Gadio - Architetto militare Cremonese,Sd,Sonderdruck Karton II,,,,,,
,3186,Rivista di Artigliera e Genio,Sd,Sonderdruck Karton II,,,,,,
,3187,Rivista di Artigliera e Genio,Sd,Sonderdruck Karton II,,,,,,
,3188,Rivista di Artigliera e Genio,Sd,Sonderdruck Karton II,,,,,,
,3189,Rivista di Artigliera e Genio,Sd,Sonderdruck Karton II,,,,,,
,3190,Donatello nelle opere di Decorazione Architettonica,Sd,Sonderdruck Karton II,,,mit Brief,,,
,3191,Donatello nelle opere di Decorazione Architettonica,Sd,Sonderdruck Karton II,,,mit Brief,,,
,3192,Donatello nelle opere di Decorazione Architettonica,Sd,Sonderdruck Karton II,,,mit Brief,,,
,3193,Donatello nelle opere di Decorazione Architettonica,Sd,Sonderdruck Karton II,,,mit Brief,,,
,3194,Donatello nelle opere di Decorazione Architettonica,Sd,Sonderdruck Karton II,,,mit Brief,,,
,3195,Facciata della R. Basilica Laurenziana,Sd,4344,,,mit Widmung,,,
,3196,Renaissance Francaise (Muentz),Sd,4344,,,mit Widmung,,,
,3197,Renaissance Francaise (Muentz),Sd,4344,,,mit Widmung,,,
,3198,La Question de l’Architecture du Moyen-Age par Francois Mertens,Sd,Sonderdruck Karton II,,,,,,
,3199,La Question de l’Architecture du Moyen-Age par Francois Mertens,Sd,Sonderdruck Karton II,,,,,,
,3200,La Question de l’Architecture du Moyen-Age par Francois Mertens,Sd,Sonderdruck Karton II,,,,,,
,3201,Die Baukunst in Deutschland vom Jahr 900 bis zum Jahr 1600 n. Chr.,Sd,Sonderdruck Karton II,,,,,,
,3202,Die Baukunst in Deutschland vom Jahr 900 bis zum Jahr 1600 n. Chr.,Sd,Sonderdruck Karton II,,,,,,
,3203,Die Baukunst in Deutschland vom Jahr 900 bis zum Jahr 1600 n. Chr.,Sd,Sonderdruck Karton II,,,,,,
,3204,L’Architettura moderna e l’arte dell’avvenire,Sd,Sonderdruck Karton II,,,,,,
,3205,Ligier Richier,Sd,Sonderdruck Karton II,,,,,,
,3206,L’Architecture des Tombeaux (Medici-Gräber),Sd,Sonderdruck Karton II,,,,,,
,3207,L’Architecture des Tombeaux (Medici-Gräber),Sd,Sonderdruck Karton II,,,,,,
,3208,Deutsche Rundschau   Heft 6 1898,Sd,Sonderdruck Karton II,,,,,,
,3209,Deutsche Rundschau   Heft 6 1899,Sd,Sonderdruck Karton II,,,,,,
,3210,Deutsche Rundschau   Heft 6 1900,Sd,Sonderdruck Karton II,,,,,,
,3211,Deutsche Rundschau   Heft 6 1901,Sd,Sonderdruck Karton II,,,,,,
,3212,Su un Soffitto Antico nel Palazzo di S. Giovanni  Torino,Sd,Sonderdruck Karton II,,,,,,
,3213,Jean Goujon par Mario Proth,Sd,4344,,,,,,
,3214,Jean Goujon par Mario Proth,Sd,4344,,,,,,
,3215,Nella Solenne Apertura del teatro Sanzio,Sd,4344,,,,,,
,3216,Nella Solenne Apertura del teatro Sanzio,Sd,4344,,,,,,
,3217,Nella Solenne Apertura del teatro Sanzio,Sd,4344,,,,,,
,3218,Nella Solenne Apertura del teatro Sanzio,Sd,4344,,,,,,
,3219,Nella Solenne Apertura del teatro Sanzio,Sd,4344,,,,,,
,3220,privat,Sd,,,,,,,
,3221,privat,Sd,,,,,,,
,3222,privat,Sd,,,,,,,
,3223,privat,Sd,,,,,,,
,3224,privat,Sd,,,,,,,
,3225,privat,Sd,,,,,,,
,3226,privat,Sd,,,,,,,
,3227,privat,Sd,,,,,,,
,3228,privat,Sd,,,,,,,
,3229,La Facciata del nostro Duomo (Milano),Sd,Sonderdruck Karton III,,,,,,
,3230,La Facciata del nostro Duomo (Milano),Sd,Sonderdruck Karton III,,,,,,
,3231,La Facciata del nostro Duomo (Milano),Sd,Sonderdruck Karton III,,,,,,
,3232,La Restauration de L’Eglise de Santa Maria delle Grazie a Milan par A.Colla,Sd,Sonderdruck Karton III,,,,,,
,3233,La Restauration de L’Eglise de Santa Maria delle Grazie a Milan par A.Colla,Sd,Sonderdruck Karton III,,,,,,
,3234,La Restauration de L’Eglise de Santa Maria delle Grazie a Milan par A.Colla,Sd,Sonderdruck Karton III,,,,,,
,3235,Castello di Milano,Sd,Sonderdruck Karton III,,,,,,
,3236,Salomon de Brosse,Sd,Sonderdruck Karton III,,,,,,
,3237,Luciano da Laurana   der Begründer der Hochrenaissance-Architektur,Sd,Sonderdruck Karton III,,,,,,
,3238,Luciano da Laurana   der Begründer der Hochrenaissance-Architektur,Sd,Sonderdruck Karton III,,,,,,
,3239,Luciano da Laurana   der Begründer der Hochrenaissance-Architektur,Sd,Sonderdruck Karton III,,,,,,
,3240,Art er Archeologie a propos de la basilique de Fourviere,Sd,Sonderdruck Karton III,,,,,,
,3241,Art er Archeologie a propos de la basilique de Fourviere,Sd,Sonderdruck Karton III,,,,,,
,3242,Art et Archeologie coup d’Ceil sur l’Architecture Catholique dans le Monde,Sd,Sonderdruck Karton III,,,,,,
,3243,Art et Archeologie coup d’Ceil sur l’Architecture Catholique dans le Monde,Sd,Sonderdruck Karton III,,,,,,
,3244,La Facciata del Duomo di Milano,Sd,Sonderdruck Karton III,,,,,,
,3245,La Facciata del Duomo di Milano,Sd,Sonderdruck Karton III,,,,,,
,3246,La Facciata del Duomo di Milano,Sd,Sonderdruck Karton III,,,,,,
,3247,Per la Facciata del Duomo di Milano 1887,Sd,Sonderdruck Karton III,,,,,,
,3248,Per la Facciata del Duomo di Milano 1888,Sd,Sonderdruck Karton III,,,,,,
,3249,Per la Facciata del Duomo di Milano 1889,Sd,Sonderdruck Karton III,,,,,,
,3250,Per la Facciata del Duomo di Milano 1890,Sd,Sonderdruck Karton III,,,,,,
,3251,La Facciata del Duomo in Milano (mit Widmung),Sd,Sonderdruck Karton III,,,,,,
,3252,Les Debuts de l’Architecture de la Renaissance,Sd,Sonderdruck Karton III,,,,,,
,3253,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3254,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3255,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3256,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3257,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3258,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3259,Umschlag Schema Novum,Sd,Sonderdruck Karton III,,,,,,
,3260,L’Hotel de Ville de Paris,Sd,Sonderdruck Karton III,,,,,,
,3261,L’Hotel de Ville de Paris,Sd,Sonderdruck Karton III,,,,,,
,3262,L’Hotel de Ville de Paris,Sd,Sonderdruck Karton III,,,,,,
,3263,Begrüßungsansprache des Vorsitzenden der Gesellschaft Österreichischer Kunstfreunde,Sd,Sonderdruck Karton III,,,,,,
,3264,Begrüßungsansprache des Vorsitzenden der Gesellschaft Österreichischer Kunstfreunde,Sd,Sonderdruck Karton III,,,,,,
,3265,Begrüßungsansprache des Vorsitzenden der Gesellschaft Österreichischer Kunstfreunde,Sd,Sonderdruck Karton III,,,,,,
,3266,Pietro da Milano,Sd,Sonderdruck Karton III,,,,,,
,3267,Pietro da Milano,Sd,Sonderdruck Karton III,,,,,,
,3268,Pietro da Milano,Sd,Sonderdruck Karton III,,,,,,
,3269,Scuole Superiori o speciali di Architettura?,Sd,4344,,,,,,
,3270,Scuole Superiori o speciali di Architettura?,Sd,4344,,,,,,
,3271,Un Concours Artistique au XVI Siecle,Sd,Sonderdruck Karton III,,,,,,
,3272,Un Concours Artistique au XVI Siecle,Sd,Sonderdruck Karton III,,,,,,
,3273,Giov. Paolo Lomazzo Pittore MIlanese,Sd,Sonderdruck Karton III,,,,,,
,3274,Giov. Paolo Lomazzo Pittore MIlanese,Sd,Sonderdruck Karton III,,,,,,
,3275,Giov. Paolo Lomazzo Pittore MIlanese,Sd,Sonderdruck Karton III,,,,,,
,3276,Lorenzo del Maitano e la Facciata del Duomo d’Orvieto,Sd,Sonderdruck Karton III,,,,,,
,3277,Lorenzo del Maitano e la Facciata del Duomo d’Orvieto,Sd,Sonderdruck Karton III,,,,,,
,3278,Lorenzo del Maitano e la Facciata del Duomo d’Orvieto,Sd,Sonderdruck Karton III,,,,,,
,3279,Nouvelle Theorie du Module deduite du Texte meme de Vitruve,Sd,Sonderdruck Karton III,,,,,,
,3280,Nouvelle Theorie du Module deduite du Texte meme de Vitruve,Sd,Sonderdruck Karton III,,,,,,
,3281,Gli Orbi e Il Quadro di Simon Memmi,Sd,Sonderdruck Karton III,,,,,,
,3282,Gli Orbi e Il Quadro di Simon Memmi,Sd,Sonderdruck Karton III,,,,,,
,3283,Gli Orbi e Il Quadro di Simon Memmi,Sd,Sonderdruck Karton III,,,,,,
,3284,Gli Orbi e Il Quadro di Simon Memmi,Sd,Sonderdruck Karton III,,,,,,
,3285,Gli Orbi e Il Quadro di Simon Memmi,Sd,Sonderdruck Karton III,,,,,,
,3286,Bramante Poeta,Sd,Sonderdruck Karton III,,,,,,
,3287,Bramante Poeta,Sd,Sonderdruck Karton III,,,,,,
,3288,Bramante Poeta,Sd,Sonderdruck Karton III,,,,,,
,3289,Jacques Juliot et les Bas-Reliefs de l’Eglise Saint Jean de Troyes,Sd,Sonderdruck Karton III,,,,,,
,3290,Jacques Juliot et les Bas-Reliefs de l’Eglise Saint Jean de Troyes,Sd,Sonderdruck Karton III,,,,,,
,3291,Jacques Juliot et les Bas-Reliefs de l’Eglise Saint Jean de Troyes,Sd,Sonderdruck Karton III,,,,,,
,3292,Elisabetta Sirani Portraits,Sd,Sonderdruck Karton III,,,,,,
,3293,Elisabetta Sirani Portraits,Sd,Sonderdruck Karton III,,,,,,
,3294,Philibert de L’Orme a Saint-Denis,Sd,Sonderdruck Karton III,,,,,,
,3295,Philibert de L’Orme a Saint-Denis,Sd,Sonderdruck Karton III,,,,,,
,3296,Die Grundlagen der Erhaltung und Wiederherstellung Deutscher Burgen,Sd,Sonderdruck Karton IV,,,,,,
,3297,Die Grundlagen der Erhaltung und Wiederherstellung Deutscher Burgen,Sd,Sonderdruck Karton IV,,,,,,
,3298,Die Grundlagen der Erhaltung und Wiederherstellung Deutscher Burgen,Sd,Sonderdruck Karton IV,,,,,,
,3299,Die Grundlagen der Erhaltung und Wiederherstellung Deutscher Burgen,Sd,Sonderdruck Karton IV,,,,,,
,3300,Denkmalschutz und Denkmalpflege im 19. Jahrhundert,Sd,Sonderdruck Karton IV,,,,,,
,3301,Über Verfall   Erhaltung und Wiederherstellung von Baudenkmalen mit Regeln für praktische Ausführungen,Sd,Sonderdruck Karton IV,,,,,,
,3302,Über Verfall   Erhaltung und Wiederherstellung von Baudenkmalen mit Regeln für praktische Ausführungen,Sd,Sonderdruck Karton IV,,,,,,
,3303,Über Verfall   Erhaltung und Wiederherstellung von Baudenkmalen mit Regeln für praktische Ausführungen,Sd,Sonderdruck Karton IV,,,,,,
,3304,Über Verfall   Erhaltung und Wiederherstellung von Baudenkmalen mit Regeln für praktische Ausführungen,Sd,Sonderdruck Karton IV,,,,,,
,3305,Über Verfall   Erhaltung und Wiederherstellung von Baudenkmalen mit Regeln für praktische Ausführungen,Sd,Sonderdruck Karton IV,,,,,,
,3306,Salomon De Brosse,Sd,Sonderdruck Karton IV,,,,,,
,3307,Salomon De Brosse,Sd,Sonderdruck Karton IV,,,,,,
,3308,L’Eglise de Saint-Sulpice,Sd,Sonderdruck Karton IV,,,,,,
,3309,L’Eglise de Saint-Sulpice,Sd,Sonderdruck Karton IV,,,,,,
,3310,L’Eglise de Saint-Sulpice,Sd,Sonderdruck Karton IV,,,,,,
,3311,M. N. Weiss ,Sd,Sonderdruck Karton IV,,,,,,
,3312,L'Eglise Abbatiale de Payerne,Sd,Sonderdruck Karton IV,,,,,,
,3313,L'Eglise Abbatiale de Payerne,Sd,Sonderdruck Karton IV,,,,,,
,3314,L'Eglise Abbatiale de Payerne,Sd,Sonderdruck Karton IV,,,,,,
,3315,L'Eglise Abbatiale de Payerne,Sd,Sonderdruck Karton IV,,,,,,
,3316,L'Eglise Abbatiale de Payerne,Sd,Sonderdruck Karton IV,,,,,,
,3317,XXVIII. Neujahrsblatt ,Sd,Sonderdruck Karton IV,,,,,,
,3318,XXVIII. Neujahrsblatt ,Sd,Sonderdruck Karton IV,,,,,,
,3319,XXVIII. Neujahrsblatt ,Sd,Sonderdruck Karton IV,,,,,,
,3320,XXVIII. Neujahrsblatt ,Sd,Sonderdruck Karton IV,,,,,,
,3321,XXVIII. Neujahrsblatt ,Sd,Sonderdruck Karton IV,,,,,,
,3322,Schweizerische Altertumskunde,Sd,Sonderdruck Karton IV,,,,,,
,3323,Schweizerische Altertumskunde,Sd,Sonderdruck Karton IV,,,,,,
,3324,Chateau de bressuire en Poitou,Sd,Sonderdruck Karton IV,,,,,,
,3325,Chateau de bressuire en Poitou,Sd,Sonderdruck Karton IV,,,,,,
,3326,Chateau de bressuire en Poitou,Sd,Sonderdruck Karton IV,,,,,,
,3327,Das Münster zu Freiburg im Breisgau,Sd,Sonderdruck Karton IV,,,,,,
,3328,Das Münster zu Freiburg im Breisgau,Sd,Sonderdruck Karton IV,,,,,,
,3329,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3330,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3331,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3332,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3333,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3334,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3335,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3336,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3337,Per il Restauro di Santa Maria delle Grazie,Sd,Sonderdruck Karton IV,,,,,,
,3338,Nozze Beltrami-Rosina / Leonardo da Vinci (Cattedrale di Milano),Sd,Sonderdruck Karton V,,,,,,
,3339,Nozze Beltrami-Rosina / Leonardo da Vinci (Cattedrale di Milano),Sd,Sonderdruck Karton V,,,,,,
,3340,Nozze Beltrami-Rosina / Leonardo da Vinci (Cattedrale di Milano),Sd,Sonderdruck Karton V,,,,,,
,3341,Revue de l’Art ,Sd,Sonderdruck Karton V,,,,,,
,3342,Revue de l’Art ,Sd,Sonderdruck Karton V,,,,,,
,3343,Revue de l’Art ,Sd,Sonderdruck Karton V,,,,,,
,3344,La Tomba di Lorenzo dei Medici detto Il Magnifico,Sd,Sonderdruck Karton V,,,,,,
,3345,La Tomba di Lorenzo dei Medici detto Il Magnifico,Sd,Sonderdruck Karton V,,,,,,
,3346,La Tomba di Lorenzo dei Medici detto Il Magnifico,Sd,Sonderdruck Karton V,,,,,,
,3347,La Tomba di Lorenzo dei Medici detto Il Magnifico,Sd,Sonderdruck Karton V,,,,,,
,3348,La Tomba di Lorenzo dei Medici detto Il Magnifico,Sd,Sonderdruck Karton V,,,,,,
,3349,La Tomba di Lorenzo dei Medici detto Il Magnifico,Sd,Sonderdruck Karton V,,,,,,
,3350,Basilica di San Lorenzo,Sd,Sonderdruck Karton V,,,,,,
,3351,bis hier hin Basilica di S. Lorenzo (5 Aufnahmen),Sd,Sonderdruck Karton V,,,,,,
,3352,Per le Cantorie di S. Maria del Fiore,Sd,Sonderdruck Karton V,,,,,,
,3353,Per le Cantorie di S. Maria del Fiore,Sd,Sonderdruck Karton V,,,,,,
,3354,Santa Maria di Piazza,Sd,Sonderdruck Karton V,,,,,,
,3355,Santa Maria di Piazza,Sd,Sonderdruck Karton V,,,,,,
,3356,Santa Maria di Piazza,Sd,Sonderdruck Karton V,,,,,,
,3357,Santa Maria di Piazza,Sd,Sonderdruck Karton V,,,,,,
,3358,Une Cite Ambrosienne Campione,Sd,Sonderdruck Karton V,,,,,,
,3359,Une Cite Ambrosienne Campione,Sd,Sonderdruck Karton V,,,,,,
,3360,Gli Affreschi di Campione (Lago di Lugano),Sd,Sonderdruck Karton V,,,,,,
,3361,Gli Affreschi di Santa Cecilia in Bologna,Sd,Sonderdruck Karton V,,,,,,
,3362,Gli Affreschi di Santa Cecilia in Bologna,Sd,Sonderdruck Karton V,,,,,,
,3363,Gli Affreschi di Santa Cecilia in Bologna,Sd,Sonderdruck Karton V,,,,,,
,3364,Delle Pitture di Baldassarre Peruzzi e del Giudizio Portatone dal Sig. Cavalcaselle,Sd,Sonderdruck Karton V,,,,,,
,3365,Delle Pitture di Baldassarre Peruzzi e del Giudizio Portatone dal Sig. Cavalcaselle,Sd,Sonderdruck Karton V,,,,,,
,3366,L’Arte Italiana nella Galleria Nazionale di Londra,Sd,Sonderdruck Karton V,,,,,,
,3367,Obervations sur les Dessins de Giuliano da San Gallo,Sd,Sonderdruck Karton V,,,,,,
,3368,Obervations sur les Dessins de Giuliano da San Gallo,Sd,Sonderdruck Karton V,,,,,,
,3369,Obervations sur les Dessins de Giuliano da San Gallo,Sd,Sonderdruck Karton V,,,,,,
,3370,Obervations sur les Dessins de Giuliano da San Gallo,Sd,Sonderdruck Karton V,,,,,,
,3371,Obervations sur les Dessins de Giuliano da San Gallo,Sd,Sonderdruck Karton V,,,,,,
,3372,Les Combles et Leurs Transformations,Sd,Sonderdruck Karton V,,,,,,
,3373,Les Combles et Leurs Transformations,Sd,Sonderdruck Karton V,,,,,,
,3374,Mercure de France (Fonde en 1672),Sd,Sonderdruck Karton V,,,,,,
,3375,Mercure de France (Fonde en 1672),Sd,Sonderdruck Karton V,,,,,,
,3376,Mercure de France (Fonde en 1672),Sd,Sonderdruck Karton V,,,,,,
,3377,Le Cabinet de L’Ammateur ,Sd,Sonderdruck Karton V,,,,,,
,3378,Le Cabinet de L’Ammateur ,Sd,Sonderdruck Karton V,,,,,,
,3379,Le Cabinet de L’Ammateur ,Sd,Sonderdruck Karton V,,,,,,
,3380,Portrait Herr,Sd,Sonderdruck Karton V,,,,,,
,3381,Portrait Herr,Sd,Sonderdruck Karton V,,,,,,
,3382,Di Alcune Opere di Disegno (Peruzzi),Sd,Sonderdruck Karton V,,,,,,
,3383,Gazette Archeologique ,Sd,Sonderdruck Karton V,,,,,,
,3384,Gazette Archeologique ,Sd,Sonderdruck Karton V,,,,,,
,3385,Zur Frage der Triangulation in der mittelalterlichen Baukunst,Sd,Sonderdruck Karton V,,,,,,
,3386,Zur Frage der Triangulation in der mittelalterlichen Baukunst,Sd,Sonderdruck Karton V,,,,,,
,3387,Zur Frage der Triangulation in der mittelalterlichen Baukunst,Sd,Sonderdruck Karton V,,,,,,
